CustomerID,Recency,Frequency,Monetary,Cluster
16639,31,3,855.9100000000001,3
16641,106,1,231.1,2
16642,5,2,553.73,0
16643,246,1,446.71,2
16644,178,2,833.78,3
16647,170,2,174.22,2
16648,43,1,290.66,0
16650,72,1,336.02,2
16652,59,6,1000.5500000000001,3
16653,16,2,1153.26,3
16654,141,4,519.97,3
16655,18,6,2601.02,1
16656,120,8,205.68,3
16657,10,4,833.63,3
16658,368,1,53.94,2
16659,189,1,39.12,2
16660,16,2,205.97,0
16665,362,1,83.2,2
16666,19,1,118.98,0
16667,68,2,567.1800000000001,3
16668,15,6,267.72,0
16669,24,3,1348.88,3
16670,17,11,4012.3,1
16672,2,9,509.1,1
16674,55,2,304.24,0
16676,34,4,1382.48,3
16678,3,11,2408.74,1
16679,366,1,27.75,2
16680,43,1,183.7,0
16681,73,6,612.94,3
16682,5,5,399.52,0
16684,241,3,153.6,2
16685,61,2,324.24,0
16686,47,7,2919.93,1
16688,1,4,1046.48,1
16689,76,2,209.96,2
16690,72,2,173.38,2
16692,289,1,8.5,2
16693,69,2,477.86,3
16696,214,2,88.50000000000001,2
16697,241,1,112.75,2
16700,9,13,4795.4,1
16701,9,11,1667.18,1
16705,1,17,3380.15,1
16706,37,3,531.35,3
16708,46,1,450.83000000000004,0
16709,85,5,1252.21,3
16710,19,10,2416.9900000000002,1
16711,3,3,201.84,0
16712,18,10,3312.21,1
16713,19,15,5258.76,1
16714,219,3,879.0600000000001,3
16715,78,1,140.92,2
16717,24,6,3298.1800000000003,1
16718,369,1,507.85,2
16719,15,7,1770.22,1
16720,26,1,152.95,0
16721,262,1,292.47,2
16722,17,13,3076.53,1
16723,108,1,371.56,2
16725,302,7,758.27,3
16726,26,5,1317.49,3
16727,364,1,256.32,2
16728,46,4,994.58,3
16729,38,21,6621.06,1
16730,52,3,743.11,3
16732,32,1,445.05,0
16734,52,3,556.96,3
16735,79,5,1826.51,3
16738,298,1,3.75,2
16739,177,1,226.45000000000002,2
16743,29,7,1996.53,1
16744,11,7,1201.36,1
16745,87,17,3747.4700000000003,1
16746,5,18,5729.77,1
16747,38,2,727.9,3
16748,18,5,1045.3,3
16750,45,5,521.48,3
16751,31,1,216.02,0
16752,373,1,127.55,2
16753,58,1,140.72,2
16755,114,3,1393.83,3
16756,215,1,239.4,2
16757,319,1,106.83000000000001,2
16758,65,1,260.44,2
16759,8,3,739.99,0
16761,97,1,209.82,2
16762,20,3,993.24,3
16763,199,1,342.75,2
16764,4,13,2790.9500000000003,1
16765,294,1,34.0,2
16766,273,2,633.8,2
16767,31,10,3201.2,1
16768,48,3,368.09000000000003,3
16769,260,1,361.54,2
16770,58,5,717.15,3
16771,33,5,2242.61,3
16773,57,1,171.59,2
16774,68,4,551.42,3
16775,10,11,1386.71,1
16776,60,1,326.54,2
16777,80,2,222.62,2
16778,74,2,245.94,2
16779,2,22,3981.79,1
16780,100,2,422.24,2
16781,372,1,311.25,2
16782,10,13,2071.55,1
16784,20,1,60.0,0
16788,123,2,594.39,3
16789,8,1,80.80000000000001,0
16790,4,6,1545.6200000000001,1
16791,29,7,1705.78,1
16792,282,2,110.38,2
16793,57,1,243.84,2
16794,1,10,1196.5,1
16795,365,1,414.88,2
16796,89,1,256.12,2
16800,11,1,1162.65,0
16801,163,4,1210.7,3
16803,65,1,332.3,2
16804,23,3,486.99,0
16805,174,2,460.59000000000003,2
16806,103,4,722.56,3
16807,143,3,1121.59,3
16808,99,2,227.22,2
16809,23,5,914.69,3
16810,192,1,250.14,2
16811,5,2,547.07,0
16812,361,1,204.15,2
16813,8,10,1591.7,1
16814,14,21,3975.09,1
16816,103,4,417.06,3
16817,3,9,1392.45,1
16818,11,11,3070.07,1
16820,96,1,497.61,2
16823,227,1,318.58,2
16824,16,2,415.64,0
16825,39,2,460.78,0
16826,51,1,341.7,0
16828,93,2,128.5,2
16829,157,1,197.22,2
16830,39,1,325.91,0
16832,203,2,136.65,2
16833,1,4,783.88,1
16834,228,1,413.46,2
16835,128,2,180.85,2
16836,40,2,175.55,0
16837,31,10,2530.98,1
16838,197,2,383.29,2
16839,9,27,2561.91,1
16841,37,6,1505.42,3
16842,101,3,1096.19,3
16843,43,16,5935.03,1
16846,50,1,214.32,2
16847,43,1,193.44,0
16848,53,1,234.62,2
16849,187,1,124.57,2
16850,334,1,332.41,2
16851,4,3,302.85,0
16852,10,2,104.96000000000001,0
16855,24,2,328.40000000000003,0
16856,15,1,35.400000000000006,0
16858,369,1,148.05,2
16859,145,2,697.86,3
16861,60,2,132.96,2
16863,31,2,452.8,0
16866,141,2,77.94,2
16869,23,4,776.32,3
16871,22,6,2159.7400000000002,1
16872,77,1,12.75,2
16873,5,6,5111.54,1
16875,67,5,1936.33,3
16877,12,6,846.62,1
16878,84,1,13.3,2
16880,31,7,1312.58,3
16882,67,3,546.12,3
16883,187,2,272.48,2
16884,38,2,429.84,0
16885,15,3,450.41,0
16887,35,1,192.32999999999998,0
16889,195,3,1488.07,3
16891,2,5,742.43,1
16892,1,5,518.19,1
16893,367,1,145.93,2
16895,65,1,202.27,2
16897,299,2,289.78,2
16898,26,3,501.03000000000003,3
16899,8,6,1058.51,1
16900,17,3,840.31,3
16902,116,1,598.89,2
16903,29,1,363.2,0
16904,4,16,3350.85,1
16905,5,7,2299.26,1
16906,82,4,457.83000000000004,3
16907,29,5,717.8,3
16909,72,1,301.38,2
16910,4,8,1508.96,1
16912,29,11,1682.18,1
16913,290,1,14.29,2
16914,36,1,133.76,0
16915,9,6,423.5,0
16916,24,2,562.41,0
16917,277,1,82.3,2
16918,50,6,1068.82,3
16919,156,11,2362.75,3
16921,61,1,154.18,2
16923,12,16,5899.9,1
16924,21,3,691.54,3
16926,371,1,230.25,2
16927,276,2,32.75,2
16928,80,17,2059.05,1
16929,4,7,1216.19,1
16930,26,3,327.89,0
16931,5,21,4554.87,1
16932,53,1,150.23000000000002,2
16933,1,2,409.96,0
16934,55,2,931.03,3
16936,26,1,261.9,0
16938,9,4,1878.43,1
16940,52,3,2921.18,3
16942,13,9,1816.73,1
16943,212,3,612.63,3
16945,22,19,3991.0,1
16947,236,1,406.48,2
16948,139,3,244.52,2
16949,4,6,699.27,1
16950,57,2,448.06,3
16951,135,3,1190.1,3
16952,109,2,167.61,2
16953,30,1,20.8,2
16954,1,7,929.28,1
16955,185,4,427.02,3
16956,18,1,248.94,0
16957,239,2,214.24,2
16959,87,1,117.35000000000001,2
16960,39,3,507.05,3
16961,116,1,234.17000000000002,2
16963,187,1,110.55000000000001,2
16965,227,1,201.19,2
16966,45,4,118.69,0
16967,189,1,319.02,2
16968,4,2,439.43,0
16969,39,3,602.71,3
16971,38,1,232.21,0
16978,78,1,344.33,2
16979,4,6,1188.7,1
16980,255,2,723.86,3
16982,61,1,384.06,2
16983,13,7,1371.1200000000001,1
16984,88,2,3627.18,3
16985,17,9,1261.68,1
16986,30,1,20.8,2
16987,3,7,1222.44,1
16988,5,1,126.12,0
16989,79,2,70.95,2
16992,11,5,1574.71,1
16996,30,6,717.58,3
16997,309,1,78.0,2
16998,150,2,15.4,2
16999,23,2,305.82,0
17001,1,11,2625.17,1
17002,86,3,886.53,3
17004,46,2,315.14,0
17006,5,4,577.83,0
17007,51,6,774.08,3
17010,18,1,155.76,0
17011,30,1,270.9,0
17014,8,3,473.43,0
17015,29,3,1838.61,3
17017,3,18,3414.12,1
17018,41,1,90.9,2
17019,11,4,1174.08,3
17022,31,1,71.0,0
17024,99,2,56.25,2
17025,61,3,99.65,2
17026,370,1,33.15,2
17027,79,6,838.08,3
17030,64,1,146.87,2
17031,12,2,317.95,0
17033,86,3,379.14,3
17034,16,3,378.11,0
17035,246,2,393.93,2
17037,88,1,1267.32,3
17038,30,1,112.4,0
17040,138,1,172.53,2
17041,27,3,1071.49,3
17042,3,5,916.8199999999999,1
17043,32,4,1346.18,3
17045,113,2,248.49,2
17046,157,1,311.42,2
17047,85,3,1100.9,3
17048,118,3,783.4,3
17049,3,9,4867.71,1
17050,96,6,2841.84,3
17051,194,1,240.89,2
17052,28,1,354.09,0
17053,131,1,179.4,2
17054,28,5,1210.18,3
17058,82,3,1016.4300000000001,3
17059,30,5,2989.67,3
17060,266,1,81.60000000000001,2
17061,74,8,1145.51,3
17062,314,4,533.33,3
17063,21,7,1332.94,1
17064,59,3,739.15,3
17068,12,21,4233.59,1
17069,28,9,2366.55,1
17070,114,1,304.24,2
17071,28,9,2070.33,1
17073,18,4,1446.09,3
17075,18,4,735.62,3
17076,36,3,350.76,0
17078,36,2,194.6,0
17080,22,1,105.69999999999999,0
17081,25,2,288.91,0
17082,33,2,1062.65,3
17083,109,3,693.52,3
17084,35,2,2379.35,3
17085,123,5,1512.4,3
17086,7,6,1479.08,1
17088,28,4,1951.21,3
17090,4,5,666.23,1
17091,3,9,3567.96,1
17092,50,4,1674.23,3
17094,322,1,135.5,2
17095,23,3,936.11,3
17096,15,4,793.28,3
17097,2,8,914.62,1
17100,18,2,971.74,0
17101,52,2,372.73,0
17102,262,1,25.5,2
17105,159,2,665.78,3
17107,33,5,3286.0,3
17109,29,6,759.61,3
17110,165,1,163.29999999999998,2
17111,47,1,231.61,0
17114,6,8,801.12,1
17115,8,3,700.1,0
17117,288,1,116.2,2
17118,318,1,157.02,2
17119,3,2,606.91,0
17120,233,1,307.46,2
17122,119,1,138.32,2
17123,162,1,171.0,2
17124,185,1,294.24,2
17125,50,1,230.5,2
17126,152,5,989.45,3
17128,335,1,157.09,2
17131,5,5,1791.8700000000001,1
17133,16,3,32.400000000000006,0
17134,107,2,413.2,2
17135,16,5,808.81,3
17138,276,1,380.5,2
17139,16,12,7458.57,1
17140,247,1,172.12,2
17142,239,1,259.8,2
17144,1,2,730.17,0
17146,106,3,579.78,3
17147,23,4,1212.64,3
17148,52,1,124.88,2
17152,195,2,130.2,2
17153,24,1,213.78,0
17154,75,1,329.34,2
17155,18,2,112.5,0
17157,8,2,192.64,0
17158,32,3,1136.41,3
17159,22,3,1497.28,3
17160,31,6,3518.03,1
17162,29,10,1715.46,1
17163,78,1,63.7,2
17164,33,7,2467.35,1
17165,284,1,158.68,2
17166,39,2,150.09,0
17169,58,2,835.78,3
17171,289,1,185.31,2
17172,79,1,224.16,2
17173,5,6,975.72,1
17174,218,1,59.9,2
17175,44,4,1041.54,3
17176,202,1,224.53,2
17179,178,3,587.99,3
17180,56,4,783.97,3
17181,57,1,84.39999999999999,2
17183,8,6,914.04,1
17187,227,1,154.15,2
17188,11,7,1276.39,1
17189,106,2,383.75,2
17190,59,1,152.39000000000001,2
17191,28,7,1989.13,1
17193,36,5,262.06,3
17194,274,2,135.87,2
17197,30,1,385.36,0
17198,24,3,599.62,3
17201,54,1,186.57999999999998,2
17203,36,6,897.75,3
17204,175,4,1017.6,3
17205,54,1,251.6,2
17206,53,1,159.24,2
17211,27,8,2267.2200000000003,1
17212,253,1,3.95,2
17213,40,7,2741.28,1
17214,60,6,974.12,3
17217,234,1,48.050000000000004,2
17218,4,10,1909.47,1
17219,32,1,114.23,0
17220,24,14,3187.55,1
17221,7,2,258.16,0
17222,65,1,273.0,2
17223,310,2,340.39,2
17226,309,1,169.69,2
17227,19,6,319.72,3
17228,16,8,1856.17,1
17229,96,2,318.76,2
17230,264,7,722.65,3
17231,12,10,3124.72,1
17232,3,2,417.77,0
17233,35,1,190.88,0
17234,183,1,149.89,2
17235,25,2,264.40000000000003,0
17236,13,6,786.9300000000001,1
17237,11,2,185.09,0
17238,3,17,3677.85,1
17239,313,1,224.4,2
17242,108,2,466.24,3
17243,1,25,5391.15,1
17244,53,1,333.33,0
17245,205,1,171.45000000000002,2
17247,15,1,280.09000000000003,0
17248,120,1,233.3,2
17250,4,2,336.97,0
17251,363,1,269.83,2
17252,117,2,348.90999999999997,2
17253,18,1,178.26,0
17254,5,2,271.19,0
17255,41,2,291.48,0
17256,107,2,99.6,2
17259,148,2,581.23,3
17262,227,1,20.4,2
17263,208,1,63.440000000000005,2
17265,139,2,550.01,3
17266,2,3,296.58,0
17267,127,2,249.7,2
17268,150,1,35.0,2
17272,46,3,1360.83,3
17274,35,1,107.82,0
17277,228,2,936.45,3
17278,241,1,206.09,2
17279,58,1,60.33,2
17282,174,2,411.8,2
17284,60,6,1598.73,3
17286,22,1,151.37,0
17287,26,7,989.06,3
17288,9,6,1111.75,1
17289,32,3,658.82,3
17290,4,2,513.01,0
17293,8,8,1325.15,1
17295,29,3,547.0,3
17297,17,1,128.18,0
17298,101,2,292.18,2
17299,12,4,589.01,0
17301,21,1,163.24,0
17302,15,5,910.13,3
17303,361,1,250.04,2
17306,11,4,112.32,0
17309,95,1,82.75,2
17311,78,2,754.6,3
17312,155,2,104.30000000000001,2
17313,31,1,139.92,0
17314,25,8,2037.93,1
17315,2,38,4029.17,1
17317,46,1,38.16,2
17320,100,3,1086.42,3
17321,68,1,615.91,2
17323,15,7,906.52,1
17324,18,4,392.34,0
17325,280,1,96.8,2
17329,14,2,340.95,0
17333,86,1,454.65000000000003,2
17334,302,2,157.62,2
17337,151,4,1981.06,3
17338,17,8,6364.07,1
17339,94,2,119.16,2
17340,30,10,5722.57,1
17341,157,3,631.29,3
17343,355,1,193.64,2
17344,46,1,157.62,2
17345,15,4,478.89,0
17346,4,15,2454.12,1
17348,15,5,1117.0,3
17349,179,1,55.75,2
17350,8,4,959.28,1
17351,36,3,305.15,0
17354,51,1,70.94,2
17356,312,1,178.22,2
17357,24,2,239.57,0
17358,303,2,360.81,2
17359,11,1,127.86,0
17360,17,3,568.24,0
17361,49,2,398.2,0
17362,239,2,312.23,2
17364,1,11,3888.83,1
17365,13,8,4407.2,1
17367,238,1,167.55,2
17368,23,7,785.77,3
17370,73,4,446.18,3
17371,17,3,370.7,0
17372,41,8,1337.18,3
17373,40,4,607.92,3
17374,219,2,495.77,2
17375,199,3,400.1,3
17376,71,2,203.2,2
17377,24,20,3294.02,1
17379,11,1,389.71999999999997,0
17381,278,2,88.56,2
17382,65,1,15.0,2
17383,4,1,193.39000000000001,0
17384,19,2,122.2,0
17385,15,1,256.11,0
17386,8,3,162.8,0
17387,20,2,696.81,0
17388,78,2,151.18,2
17389,3,23,1156.4,1
17392,307,2,417.27,2
17394,219,1,48.349999999999994,2
17396,149,2,55.5,2
17397,22,2,584.21,0
17398,115,3,565.78,3
17400,126,5,1938.8400000000001,3
17402,5,10,420.35,1
17403,36,1,263.92,0
17404,26,7,496.14,3
17405,1,3,978.3100000000001,1
17406,333,2,1163.6200000000001,3
17408,163,1,32.65,2
17409,185,2,127.45000000000002,2
17410,16,5,1005.62,3
17411,12,3,636.94,0
17412,3,7,1164.46,1
17414,185,1,28.0,2
17415,80,1,168.29,2
17416,30,6,4322.82,1
17418,42,2,463.46000000000004,0
17419,11,12,3526.67,1
17420,50,3,559.23,3
17422,16,6,1704.66,1
17423,46,2,425.29,0
17425,61,1,688.97,3
17426,8,6,4424.58,1
17427,72,1,30.0,2
17428,38,21,3372.88,1
17429,128,3,524.9200000000001,3
17430,33,2,226.76000000000002,0
17431,313,1,403.3,2
17432,18,2,365.76,0
17433,88,1,303.16,2
17434,2,7,1900.82,1
17436,2,2,170.4,0
17438,254,1,388.45000000000005,2
17440,157,3,84.42,2
17442,37,6,2158.96,3
17444,152,2,2016.6200000000001,3
17446,177,2,120.89999999999999,2
17447,40,2,500.96999999999997,0
17449,2,7,2519.21,1
17450,11,9,1269.36,1
17451,1,7,1676.4,1
17453,18,2,184.32,0
17454,192,4,477.73,3
17455,204,1,131.7,2
17456,365,1,249.86,2
17457,127,2,102.61,2
17458,15,1,316.5,0
17459,43,2,657.3,3
17460,94,5,572.0300000000001,3
17461,23,3,735.82,3
17462,60,2,387.33,3
17463,16,5,1875.8600000000001,1
17464,158,1,105.4,2
17466,10,2,763.28,0
17468,10,2,137.0,0
17469,16,5,1657.91,1
17470,45,5,1077.37,3
17472,191,3,697.54,3
17475,79,1,194.37,2
17480,78,1,472.22,2
17481,4,4,1208.79,1
17483,65,3,334.84000000000003,3
17486,261,1,396.87,2
17489,59,2,376.64,3
17490,1,7,1040.69,1
17491,1,10,1843.38,1
17492,248,1,178.25,2
17495,8,2,497.56,0
17496,359,1,271.05,2
17498,76,1,272.21999999999997,2
17499,290,1,501.48,2
17500,30,1,33.0,2
17501,221,2,288.6,2
17502,9,4,648.5400000000001,0
17503,3,2,462.90000000000003,0
17504,206,8,1880.8,3
17505,162,2,987.84,3
17506,76,1,302.2,2
17507,262,2,605.58,2
17508,281,1,343.06,2
17509,58,8,6083.64,1
17510,25,1,308.48,0
17511,3,28,5683.31,1
17512,51,8,1438.6100000000001,3
17513,72,1,30.0,2
17514,128,1,208.65,2
17515,31,4,639.02,3
17516,15,5,764.88,3
17517,309,1,153.94,2
17519,17,6,1273.9,1
17520,54,1,546.81,0
17521,30,3,683.61,3
17522,2,5,862.51,1
17523,11,2,314.28,0
17524,361,1,145.0,2
17525,360,1,149.7,2
17526,5,3,205.9,0
17527,54,4,715.66,3
17528,1,8,3160.65,1
17530,1,10,2327.32,1
17531,190,1,257.1,2
17534,54,1,183.76,2
17535,280,1,164.4,2
17536,177,1,76.5,2
17537,30,2,807.27,3
17538,26,1,98.42,0
17540,25,2,460.1,0
17542,270,1,170.75,2
17545,43,3,540.32,3
17548,234,1,103.3,2
17549,24,2,101.16,0
17550,197,3,207.36,2
17551,359,1,290.34,2
17552,60,4,885.41,3
17554,1,5,1176.23,1
17555,20,2,480.31,0
17556,206,1,82.9,2
17557,14,3,482.06,0
17560,155,3,336.25,2
17561,19,1,165.12,0
17562,14,7,1072.58,1
17564,24,3,454.01,0
17566,8,2,830.1700000000001,0
17567,7,8,2436.46,1
17569,332,1,303.58,2
17571,50,4,1380.67,3
17572,71,4,226.75000000000003,3
17573,29,3,380.6,0
17574,243,1,185.65,2
17576,8,19,3294.33,1
17578,218,1,96.66,2
17579,5,3,448.90000000000003,0
17580,312,2,168.02,2
17581,1,23,6406.33,1
17582,236,1,115.27,2
17584,7,2,493.1,0
17585,109,4,993.88,3
17588,100,2,266.34,2
17589,60,4,2070.92,3
17590,2,3,1377.27,1
17591,73,7,1473.63,3
17593,4,5,2987.32,1
17594,85,2,953.58,3
17595,12,2,386.69,0
17596,23,7,2032.01,1
17597,214,1,666.36,2
17600,18,1,161.67000000000002,0
17601,239,1,116.00999999999999,2
17602,2,6,4159.38,1
17603,78,1,144.72,2
17604,217,2,309.36,2
17608,33,2,191.99,0
17609,41,5,1105.78,3
17611,7,15,3874.32,1
17612,53,6,1869.45,3
17613,23,14,3940.05,1
17614,57,1,386.32,2
17615,130,3,189.8,2
17618,6,3,766.63,0
17619,312,1,214.37,2
17620,60,1,81.44,2
17621,21,3,338.5,0
17623,33,1,479.35,0
17624,15,2,843.48,0
17625,18,4,1961.4,3
17628,81,1,75.75,2
17629,6,8,1383.52,1
17630,170,2,463.65,2
17631,2,3,528.33,0
17633,31,4,1146.88,3
17634,36,9,2052.4900000000002,1
17636,19,1,285.56,0
17637,31,2,547.0600000000001,0
17639,276,1,108.5,2
17642,120,2,586.09,3
17643,373,1,101.55,2
17644,1,11,2356.53,1
17646,219,3,850.59,3
17647,65,1,133.06,2
17648,61,4,1608.48,3
17649,138,1,868.49,2
17650,21,1,166.07999999999998,0
17651,12,9,3657.6,1
17652,25,12,4416.53,1
17653,38,3,668.12,3
17654,277,1,117.55,2
17655,11,7,1456.5900000000001,1
17656,73,5,1319.09,3
17658,26,2,240.62,0
17659,17,12,2721.85,1
17660,141,1,128.95,2
17663,26,7,1555.26,1
17664,19,2,563.84,0
17666,4,2,272.76,0
17667,66,5,1964.91,3
17668,1,2,302.9,0
17669,43,7,864.4200000000001,3
17670,228,1,205.7,2
17671,16,4,905.39,3
17672,50,2,1707.97,3
17673,2,6,1344.92,1
17674,74,2,193.92,2
17675,1,30,11408.76,1
17676,4,6,1230.78,1
17677,2,24,3443.32,1
17678,264,1,298.11,2
17679,86,1,92.7,2
17680,24,1,184.4,0
17682,10,6,2316.53,1
17684,44,1,239.41,0
17685,17,7,1765.0700000000002,1
17686,7,7,4868.86,1
17690,30,15,3577.05,1
17691,358,2,290.40000000000003,2
17692,127,4,611.34,3
17693,137,1,200.47,2
17694,142,1,283.12,2
17695,132,2,520.94,3
17696,38,8,1631.21,1
17697,236,1,299.35,2
17698,261,1,154.95,2
17700,17,4,2250.2400000000002,3
17701,253,1,417.95,2
17702,30,4,1025.17,3
17703,35,3,798.74,3
17704,169,2,473.29,2
17705,3,9,1595.92,1
17706,4,17,5914.8,1
17707,185,2,50.400000000000006,2
17708,188,2,263.33,2
17709,170,1,87.5,2
17711,11,2,385.1,0
17712,45,1,443.01,0
17714,321,1,153.0,2
17716,29,10,4155.1900000000005,1
17718,232,1,139.35,2
17719,38,15,4387.56,1
17720,26,3,756.31,3
17722,96,4,1792.84,3
17723,214,1,64.9,2
17724,71,3,844.7,3
17725,16,11,3043.5,1
17727,15,1,1060.25,0
17728,4,3,2876.01,1
17730,3,13,3166.1,1
17731,79,4,1160.91,3
17732,373,1,303.97,2
17733,39,2,590.3100000000001,3
17734,54,3,661.03,3
17735,2,19,11727.75,1
17736,9,2,337.49,0
17737,9,2,168.24,0
17738,19,4,1474.95,3
17739,38,6,419.45000000000005,3
17742,113,2,284.31,2
17744,4,6,1912.0,1
17746,240,1,110.25,2
17749,178,2,595.32,3
17750,5,9,1670.1299999999999,1
17754,1,5,807.25,1
17757,1,30,4846.64,1
17758,19,8,3408.2,1
17759,17,3,819.96,3
17760,22,2,287.59,0
17761,33,1,298.98,0
17763,263,1,15.0,2
17764,51,2,682.55,3
17765,159,3,367.63,3
17767,15,1,271.2,0
17768,8,3,1064.9,0
17769,13,10,3305.9,1
17770,199,4,491.67,3
17771,57,2,245.81,0
17772,11,2,173.45,0
17774,97,4,1213.73,3
17775,255,1,56.4,2
17777,25,3,647.56,3
17779,21,3,561.22,0
17781,159,2,59.27,2
17783,72,2,283.47,2
17785,53,1,131.94,2
17786,85,2,266.85,2
17787,153,4,1590.24,3
17788,130,1,16.7,2
17789,281,1,225.9,2
17790,27,14,1906.3,1
17791,30,1,106.1,0
17793,25,1,300.34,0
17795,180,2,342.83,2
17796,40,4,650.4,3
17797,22,3,740.63,3
17799,22,10,2948.52,1
17800,37,9,1067.21,1
17802,82,3,1071.94,3
17805,74,1,51.81,2
17806,11,1,496.04,0
17809,16,5,186.81,0
17811,4,39,5244.47,1
17812,13,4,699.81,3
17813,14,5,1658.27,1
17816,37,4,36.56,0
17817,4,2,147.82999999999998,0
17819,183,6,200.31,3
17824,51,1,256.64,2
17827,5,5,1774.53,1
17828,23,4,1060.04,3
17829,299,1,654.64,2
17830,2,3,398.7,0
17831,33,1,35.400000000000006,2
17832,50,1,155.37,2
17835,3,3,342.24,0
17836,47,1,110.21000000000001,2
17837,42,8,1393.93,3
17838,27,5,2041.94,3
17839,42,1,318.15,0
17841,2,124,35231.15,1
17843,303,1,205.48,2
17844,107,1,51.559999999999995,2
17848,142,7,376.25,3
17849,218,4,217.4,2
17850,372,34,4569.74,1
17852,12,2,114.34,0
17854,185,2,120.01,2
17855,373,1,208.97,2
17856,2,3,63.35,0
17857,221,4,88.3,2
17858,6,9,2624.16,1
17859,305,1,102.32,2
17860,369,1,226.45000000000002,2
17861,3,8,1840.12,1
17862,324,1,150.9,2
17863,59,6,2367.88,3
17864,13,3,554.85,0
17865,31,19,6035.400000000001,1
17866,143,1,111.05000000000001,2
17867,30,5,254.74,3
17869,107,5,383.18,3
17870,2,11,1437.54,1
17871,205,1,155.9,2
17873,80,5,481.94,3
17874,185,6,525.16,3
17877,170,1,98.61,2
17878,44,1,291.45,0
17879,174,1,49.16,2
17880,365,1,458.92,2
17881,304,1,77.55,2
17883,3,4,613.34,0
17884,4,4,652.57,0
17885,12,1,156.34,0
17886,32,3,502.08,3
17887,129,1,71.45,2
17888,38,7,602.4,3
17889,212,2,153.77,2
17890,323,2,586.89,2
17891,162,1,203.85999999999999,2
17892,57,2,152.3,2
17893,225,1,107.21,2
17894,72,8,969.71,3
17895,44,1,95.45,2
17897,173,3,461.90999999999997,3
17898,85,2,152.06,2
17899,159,1,154.55,2
17900,190,2,112.19999999999999,2
17901,29,1,110.38,0
17904,21,1,181.07,0
17905,157,3,294.84,2
17906,247,1,72.9,2
17908,374,1,232.03,2
17911,9,1,366.23,0
17912,310,5,310.06,3
17913,59,2,408.65,3
17914,4,1,329.36,0
17917,45,3,335.03,3
17919,88,1,280.8,2
17920,4,17,3575.37,1
17921,64,4,820.23,3
17924,12,3,174.3,0
17926,133,2,397.29,2
17928,45,2,141.14,0
17930,36,5,467.52,3
17931,134,2,338.4,2
17932,29,3,1331.57,3
17934,52,2,290.49,0
17935,138,2,145.79,2
17936,5,1,290.13,0
17937,9,4,145.44,0
17939,160,1,99.14,2
17942,8,1,1.9,0
17946,233,2,99.67999999999999,2
17947,37,1,93.72,0
17949,151,2,47.58,2
17950,72,3,482.2,3
17951,40,3,259.14,0
17954,5,12,2152.37,1
17955,219,3,187.85,2
17956,249,1,12.75,2
17957,66,1,111.68,2
17958,117,1,85.16,2
17960,171,1,73.78,2
17961,21,39,1131.64,1
17962,142,1,102.41,2
17964,32,2,463.21,0
17965,38,14,2599.19,1
17966,151,4,552.43,3
17967,372,1,112.27,2
17968,374,1,265.1,2
17969,166,2,153.2,2
17970,211,1,400.79,2
17972,242,1,135.19,2
17973,52,1,247.64000000000001,2
17974,25,3,703.99,3
17975,15,13,2535.26,1
17976,372,1,321.79,2
17977,29,1,208.34,0
17978,365,1,145.4,2
17979,36,4,678.33,3
17980,166,3,186.5,2
17984,145,1,152.68,2
17985,22,1,233.25,0
17986,56,1,20.8,2
17987,185,1,157.77,2
17988,12,7,161.17000000000002,0
17990,237,3,500.34000000000003,3
17991,225,2,34.35,2
17994,122,4,599.89,3
17995,282,1,23.6,2
17997,74,8,1075.9,3
17999,37,2,380.39,0
18001,12,2,374.57,0
18004,362,1,157.92,2
18005,4,2,226.47,0
18006,23,1,275.08000000000004,0
18008,70,4,331.19,3
18009,235,1,247.39,2
18010,257,1,111.2,2
18011,373,1,102.78999999999999,2
18013,155,2,187.29,2
18014,28,1,162.22,0
18015,4,1,120.03,0
18016,32,5,1394.84,3
18018,108,2,122.14,2
18019,52,1,38.45,2
18022,36,1,612.72,0
18024,153,1,94.58,2
18027,99,1,115.31,2
18030,4,2,67.3,0
18032,334,1,73.5,2
18033,65,1,93.82000000000001,2
18034,22,2,418.68,0
18035,36,3,361.59,0
18036,32,3,403.12,0
18037,154,6,70.02,2
18040,19,2,357.20000000000005,0
18041,12,21,3147.04,1
18042,54,1,93.35,2
18043,25,3,529.29,3
18044,4,10,1957.8600000000001,1
18045,45,1,178.34,2
18048,203,2,50.97,2
18050,359,1,74.4,2
18053,71,1,300.02,2
18055,7,10,5713.89,1
18056,288,1,363.65,2
18058,10,1,6.959999999999999,0
18059,23,3,253.35999999999999,0
18061,22,9,712.9300000000001,1
18062,173,3,545.9200000000001,3
18064,133,1,48.0,2
18065,6,14,2392.83,1
18066,75,1,202.2,2
18067,40,1,356.53,0
18069,26,5,2009.24,3
18071,258,2,408.0,2
18072,186,1,200.64000000000001,2
18073,114,11,1003.1,3
18074,374,1,200.3,2
18075,23,10,2380.25,1
18077,8,11,2278.69,1
18078,217,2,175.03,2
18079,45,3,1095.01,3
18081,36,3,343.45,0
18082,26,1,680.84,0
18085,330,2,407.35,2
18086,274,1,101.34,2
18088,61,1,166.03,2
18092,39,4,249.4,0
18093,93,3,236.6,2
18094,82,6,924.12,3
18095,313,2,313.65,2
18096,12,3,809.46,0
18097,8,6,1581.5,1
18099,127,1,168.31,2
18101,11,2,222.4,0
18102,1,9,615.65,1
18104,37,1,754.64,0
